review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
rev_1a24ce4aad1e00a34a8347a0,ord_1a8f429fcc2cd151df6921d6,1,Disappointed,"Bag loss road fund go return. Paper threat international policy politics.
Floor final far tough. Water those think million window coach.
Word whatever level. Free think daughter camera half blood.",2022-08-06 05:51:02.871082,2022-08-08 05:51:02.871082
rev_ab2e4a2433d1da201eb2f6a2,ord_e0ab3ad951a5e71a1c722199,5,Amazing,"Beyond sign radio bar beyond to. Radio firm technology heart. Interesting rock spend child among pass.
Great gas son last adult. Kid husband eight car lay. Since with total.",2022-09-08 04:09:25.389853,
rev_267bc0e57c43760d8868b18b,ord_2def83260485b4d4d4cd404a,5,Good value,,2022-05-26 09:28:39.415998,
rev_52cf4cf76e2c87a4a449af22,ord_a746f56c50a206b226e6f8a5,5,Amazing,,2023-06-09 23:06:54.331033,
rev_fd4f5ae3d3aaefa28d94718c,ord_aea43ff44f2ac9c75adbd725,3,Average,"Reflect measure know must. Traditional own test such. Three other available fast six.
Outside hold baby yes. Lay painting toward crime. Both consumer eat kitchen meet either window wonder.",2023-06-10 03:18:37.711322,2023-06-16 03:18:37.711322
rev_50ab18740af7ae9e444d62c1,ord_c6886d23b4f5620f3444c3ba,5,Excellent quality,"Person fast early not game. When important financial.
Serve probably rather popular coach throw too. Lay direction state paper camera explain. Night administration send.",2023-04-17 11:46:08.807148,
rev_55d451bf9d5218edf9a755eb,ord_e28edede0baa0671dc3351ad,4,Good value,,2022-12-15 20:56:25.031779,2022-12-20 20:56:25.031779
rev_08268ed3d7976b65886e4ede,ord_93f1a6b10ba73132a7e420f1,2,Disappointed,,2022-08-25 15:43:13.016667,
rev_97b46858532c7f05e9c4e6b5,ord_eedf507e3c4a7ff6405f456f,3,Disappointed,,2023-12-23 11:05:05.462362,
rev_c67c15461bcb74025a074f9c,ord_f79248feeb037a5b79c7b8eb,4,Great product!,Finish skin executive consumer marriage. Child woman likely will possible special station. Mother sometimes season.,2023-08-14 06:48:51.331144,
rev_ba43219e76a35ec56b6b4d58,ord_afbdb04fd1c954c7feee6272,5,Good value,"Democrat leg image color animal down. Room tend career civil modern various.
All ever school tax check data use. Audience personal camera. Month beat their office last girl care.",2023-02-14 01:46:27.305089,2023-02-21 01:46:27.305089
rev_ba6782d26c14a4d6b42d08ac,ord_9ff19aa453da8e08f50fa212,5,Perfect,Responsibility a check friend especially happy Mrs. Get decision yes point among student according. Identify president center investment project.,2023-03-25 01:07:56.717435,2023-04-01 01:07:56.717435
rev_6b50822591c1fa05e5d0c4fd,ord_20a869ff258f0b8b38c3b400,2,Could be better,,2023-06-09 05:41:30.015487,2023-06-10 05:41:30.015487
rev_0b10a6f04a96812ab1dc6998,ord_ebd549110db3ac31579cc0f4,4,Amazing,"Hope say present go food visit religious. Consumer song operation need pick. Card site design doctor act.
Line even window size heavy.",2023-06-29 00:14:12.398825,
rev_16e88b16d06e98783e79ac90,ord_d7aa16b42051274285f18953,5,Love it!,,2022-04-26 20:59:52.861220,2022-04-27 20:59:52.861220
rev_419b8fe68bc2600599e21b8e,ord_ff787747ce9aafed416b9185,4,Excellent quality,,2024-01-18 20:35:14.291906,2024-01-24 20:35:14.291906
rev_59d28f22bc9c4af7c11cc736,ord_6d584fdddd9b57bb08372703,5,Excellent quality,,2022-04-12 17:45:56.810892,
rev_1191b0ad26d9a5ae7469884a,ord_6216727a3c665d173d68f300,5,Highly recommend,,2023-11-16 18:04:27.451013,
rev_035e78de7d741f0078c48230,ord_b037fa994e7afc64d9a11bd7,3,Average,,2023-09-17 05:41:54.448686,
rev_f8b2fbf32366de0fb35460b5,ord_5dc06a38b80ab08094ab45b5,5,Perfect,,2024-01-12 19:09:08.138059,
rev_0d76991b278b350459ac730f,ord_3c0d568e369918b0f2248c7a,4,Great product!,,2022-12-31 08:51:35.060186,
rev_1f12c6d8b2ad4b5e1ec3469a,ord_6f0508ef6009508f356c8483,5,Good value,,2022-12-17 03:50:49.459124,
rev_b76ed0023c938b23d323cf77,ord_44571c1a1095dd5d707f479e,5,Great product!,State radio site space yeah. Hour environmental soldier debate often bar part. Window game bring quite today suddenly.,2023-10-31 19:39:48.524211,2023-11-01 19:39:48.524211
rev_7ba6c7e2ea6f072f7643770f,ord_0219af469b137902c784da33,1,Decent,"Total stay miss meeting. Risk type approach morning third break. Since culture majority meeting building same.
Start begin us pass laugh become. Media year law sense professional boy tend.",2023-12-07 06:28:47.527356,
rev_bfa3bbfaffff726e5b2a30e1,ord_be7057bda7d6edd6bc0e7574,4,Good value,"Space safe whom gun public. Nature life wait environmental.
Bed rather positive week. Everything seven wish thing whom.",2023-07-19 11:08:47.777329,2023-07-20 11:08:47.777329
rev_5708c0cdb4fc5f264f222bc2,ord_d4ed89c3241afabece1ef483,4,Excellent quality,,2022-03-05 02:16:57.468807,
rev_d32bdd06f59e34f647cbd3cc,ord_d10e202c3a02b4061ec7b7b5,5,Fast shipping,"Authority newspaper concern live price seem.
Few size onto nothing south especially black. Usually story staff point treatment throw rather.
Hope today game. Heavy whose trouble right visit.",2022-10-08 07:08:50.591940,
rev_c0278a6b1873440eef275118,ord_95d6f93bf6f955bc68e0a6dd,3,Okay product,"Large as important do. Certainly for service need. Draw participant population per method.
Hour lot minute model network decide before. Turn quite life office bed moment tree worry.",2022-06-29 14:45:02.429896,
rev_6d60711c97fa0ab286812799,ord_ab57d0672aa38a4579800d6e,3,Could be better,,2023-11-29 20:44:31.323096,
rev_cadd29465ec839317706e933,ord_3c7ebdae0ded1a728c7b3937,5,Highly recommend,"Buy black increase several foot region. Trade deep exist determine.
Wrong leave fire girl size lead.
Nature fund loss his sea medical stock. Show rock impact bill baby at.",2023-09-17 07:00:38.125947,
rev_3b4075f1346329873f7237e1,ord_0419478980aa5d5ae95f48bb,5,Love it!,"Home several report entire. Tax movie consumer real.
And among who section break through. Job win cut western foreign lawyer. Feeling nice price successful record even against blood.",2022-02-12 20:47:34.050007,
rev_a029c454822df56a794ae18c,ord_434ea5d261a2ddf4174cd51a,5,Excellent quality,"Affect simple any color list. Its management down no. Book wrong model action trip.
Him attorney thought child me determine. Walk scientist whether western we. Hit cause tell difficult.",2022-07-28 21:42:06.760988,
rev_a71d385f00e0f4e324755fc6,ord_7308fe3331ffe5a3a7409d66,4,Great product!,"Follow rich card among suddenly. Direction blue rather offer wall form.
Crime team song remember ok. Nation ask life that television.",2023-03-19 01:08:13.888426,
rev_50bb04b77e13bfd1e594c385,ord_94b38938a93a6af47fd452b9,4,Perfect,,2022-06-14 20:06:39.606915,2022-06-20 20:06:39.606915
rev_319ac5d8163781c56ffbbb59,ord_36bfaac91543e0d256bc1969,4,Highly recommend,,2023-04-09 23:31:32.634190,2023-04-16 23:31:32.634190
rev_03296bdc42730a340b6ffffa,ord_64c26b94df8e8759cbb075e2,5,Great product!,,2022-09-06 14:04:00.820580,2022-09-09 14:04:00.820580
rev_90b789010d16f4e5846c9b7f,ord_24b024956807752bb3ffd7a3,3,Average,Social hand official wonder heart enjoy how. Approach floor though discuss expect beautiful certainly. Different soldier expert.,2023-11-23 00:12:53.547072,
rev_b483775a4a78735e3227a914,ord_e9d8c1da6f9f11afa55a29d9,5,Good value,Answer various people live people picture believe. Control take night society set though ever. Three water me hot. Author plan call commercial spring not.,2023-06-08 03:41:47.520278,
rev_33eb1cdae55aa907247985c1,ord_424f6e5ae57374c09a9ec0e0,1,Happy with purchase,"Second wide bed talk national executive.
Read base among surface exist land. Sing all despite. Card perhaps leg exist quite.
On alone film myself view example cause. Media simply education year.",2022-10-07 02:18:18.595561,2022-10-14 02:18:18.595561
rev_1cc7a4ead6c069e447850dbd,ord_9ab5e9a6ea96b094090e418f,1,Average,Whatever step trial. Its artist beautiful accept board statement front share. Friend yes still Democrat sing four how pull.,2023-02-19 19:09:36.290389,
rev_094b8e6722926a736aaeaf68,ord_1e63eaeaf09b25ecd7a39d83,5,Satisfied,"There use will million. Cultural check TV field. Set responsibility life.
Lawyer hard various camera involve give answer.
House good simply exactly eat wind.",2022-02-05 18:19:51.355692,2022-02-08 18:19:51.355692
rev_363ec47457630847e8eec93c,ord_06048ce820d69906b17170ce,4,Fast shipping,,2023-08-19 14:51:39.034387,2023-08-23 14:51:39.034387
rev_fd18f9572b012d5687ae107d,ord_1f6adb8d65ff37dc9a7a28d3,4,Good value,"Your might wish cultural name.
Painting certainly choose easy.
Heavy rest fact control. East result mother speech pass ask. Manage new find face record difference fish.",2022-02-02 08:02:22.096273,2022-02-04 08:02:22.096273
rev_1ffd6eea9e63a89656de46ca,ord_cd44969269a66e640da1bbbd,4,Excellent quality,,2022-08-19 20:53:32.433948,
rev_f1ccbc72c13b5913cff6b4ca,ord_563a31558bdc0bb2d071ba08,3,Could be better,,2023-05-02 02:27:27.178604,2023-05-08 02:27:27.178604
rev_9610e9f010663088488b9312,ord_3b3c809c9bedffc8f333ec08,5,Perfect,Which window affect. Risk Congress attention year push few. Newspaper trade fill former doctor performance continue.,2023-12-10 23:16:12.371852,2023-12-12 23:16:12.371852
rev_99aa3b38276bf144381aa471,ord_d96e327ed6c10eddab6f8e0f,5,Perfect,,2023-03-17 21:05:31.617952,
rev_3e40cb277d2c8c300c612aae,ord_4c12bc76f6e9ce0b7e0a049d,4,Amazing,,2022-04-06 13:26:00.028399,2022-04-10 13:26:00.028399
rev_ff62e5823d6cffd46c997fee,ord_f5c53f7c3ad088cb2ef8b9bf,3,Disappointed,Color base take reality fly win action. Investment prevent woman buy blood exactly choose and. Exist poor argue person reason.,2022-11-09 12:55:21.363110,
rev_d8fdd5255608ae8521ad4b75,ord_e9bc5098d6c3e6f594921c91,5,Great product!,"Want commercial must bed tough rate. Network concern teacher office get page note.
During pay black senior. President stuff just second year Congress start.
Seven offer picture effort scene.",2022-07-08 17:28:58.568910,
rev_243a6629b81a160bdbc8c4ba,ord_fcb5e9126cea1f5eee8ae4ad,5,Great product!,"Cost cost brother important field price return. Religious police per real. Help least in Congress drop sing majority.
Ready tree way material happen plan property.",2023-06-05 06:14:23.582638,2023-06-08 06:14:23.582638
rev_138be255c4e6f3a7e5535b13,ord_355def6c4140b88039a6a777,5,Perfect,,2023-09-30 09:17:32.950787,
rev_eaccd87a377da1d1ce8c5310,ord_ccf23f57076a8c1c832a661d,5,Excellent quality,,2022-11-10 07:15:12.944278,
rev_b170cb06683b61869956cecd,ord_7769a148f1fb40e795b952a2,4,Great product!,"Education state whatever base. Note entire lawyer order little.
Give cell myself light. Worry man hotel tree.
Two American decide support. Follow where hot body.",2023-11-14 13:22:54.365417,2023-11-16 13:22:54.365417
rev_55eb696f30a94a4e46989ecc,ord_9a2002d1c9d41d81dc267dbc,5,Perfect,,2023-03-27 03:22:41.321011,
rev_a20cc35646513752691ca865,ord_740774c1a9cd60bc290138ec,4,Good value,"New bank walk well fine year. School author cold art.
Technology blood may toward others industry. I appear picture party live. Huge different reflect dark agree this education activity.",2023-09-12 03:40:56.881042,
rev_c8f739f8de572ad5ea482453,ord_614eb8a52cdca785a4baed00,5,Fast shipping,"Process job hair yeah. Local different lead set coach party where.
Growth around entire happen benefit fear. Court nice up with guy. Writer child would run stage just.",2023-06-06 06:22:35.125947,2023-06-13 06:22:35.125947
rev_97f8c7641a4102fae95308fd,ord_ccb7210c8017a48c540f4e98,4,Amazing,"True put travel bed kind for artist. In believe dinner white suggest.
Never pattern truth. Medical sit city hope task here easy.",2023-01-11 06:45:42.848179,
rev_d7f59cb6e430c5bc33b0bf56,ord_77e40e67c541ce6f78c97b68,5,Good value,,2023-09-02 05:58:32.884317,2023-09-07 05:58:32.884317
rev_5f0fc8d59fde5eb98de320c4,ord_f9be2f80cc835b642fd6f770,5,Fast shipping,,2023-10-21 21:43:10.675509,
rev_5697b689d0695cb414331406,ord_d6ed1354bf88d49c5a21e865,5,Love it!,,2023-02-24 12:00:09.151632,2023-03-01 12:00:09.151632
rev_bd536bd91258f8d31a7c0683,ord_9f063d7fda188f53a6ee1636,5,Great product!,,2022-04-19 03:07:08.117561,
rev_2638c2c482d1d970aece33ac,ord_c100bc6266b0ac218047acc3,2,Decent,You fall responsibility difference get coach. Someone within small respond wife her place pay. Tough note major true its.,2022-05-16 00:33:38.314433,
rev_fc17a19ecdeba2f897307e64,ord_9f33d8ae1d004493a95a9594,5,Satisfied,,2023-11-16 03:27:39.663399,2023-11-17 03:27:39.663399
rev_19174ae28d812aef8ae0104c,ord_6534c42ac81282ebcedb5845,5,Excellent quality,Right deep factor address. Foreign over operation until anything itself serious. Game cause card medical direction north resource.,2023-03-06 09:39:43.702880,2023-03-09 09:39:43.702880
rev_b948a123d77871fee50e52e5,ord_fe8d9cf0a76fa257ce372b59,3,Average,,2023-05-06 07:38:46.006868,
rev_c5201ffe3bdc7c3ea924d55e,ord_61cbd2b6a64a4d90c2372ab6,5,Perfect,"Inside teach girl single. Your rich thus position argue. True live police others.
Thus hotel subject side instead treat.",2023-11-19 19:20:04.138186,2023-11-23 19:20:04.138186
rev_dfb12d69580ed5b2487f47f2,ord_aaf4d4ff4043b8a78ecb9ecd,3,Could be better,"Simple economy direction next.
Soldier tonight what quality. Nice would along decide land. Sister rate option many kitchen traditional.",2023-09-19 23:47:58.210976,
rev_5de3676b3510fe6fd1bba0a4,ord_fb3bb318c4258388db82b4af,5,Fast shipping,"Today administration hot put. Performance right either street phone. Series media amount follow know act. Realize answer exist keep chair.
Dinner down brother hit we successful. Position coach until.",2022-04-15 12:23:06.521531,
rev_379018ec309403d8c2649927,ord_165d04c0b566106c0e0fc0d0,3,Not as expected,"And area government month. Vote remain old maintain make project.
Community million hair material federal staff. Quickly nearly business close attention.",2022-06-11 09:35:35.122795,
rev_41b73b5f5f52da87586882ad,ord_556e45e42e9bce9a3a9d670a,5,Highly recommend,,2022-03-01 05:08:22.674720,
rev_8199720666e020aa18fee976,ord_d8e3762f46d687bb231215c4,5,Highly recommend,,2023-02-20 17:57:37.819112,
rev_ba638bc4d3786c471564bb76,ord_7b8944a75fd4571d1f515970,3,Okay product,"Use herself ground region.
My stock term system star. Street live performance up program land magazine fly. Painting whom audience teach impact.",2022-09-04 04:17:26.645431,
rev_fdba185f42763b26af933216,ord_3bfd1ddea7cb80972c0929be,3,Poor quality,"Must listen computer card. Business section property own item him.
Growth daughter reason choice one anything prepare. Despite blue food week family support.",2023-12-03 02:08:12.294838,
rev_c1ec7de98cf8564b453c5e20,ord_0523042f6a77f7c171cb5163,4,Fast shipping,,2023-09-06 06:06:08.437071,
rev_d3f807b4295df2819c706987,ord_925c49843b48d7d43b7821f3,4,Perfect,"Human possible around. Area kind develop several movie every school.
Board some hotel than pick perform. Land appear whatever human forward something turn its.",2022-04-25 03:23:48.642740,2022-04-26 03:23:48.642740
rev_ad259dba6d0a64abb06f759a,ord_9ffec73e9754c4b29b75cd82,5,Satisfied,"See affect field enjoy. Represent total cultural meeting almost charge church. Some owner letter level.
Push sort fact begin treatment garden. Water thank mind call accept PM account.",2022-06-14 16:04:55.633165,
rev_ab4bf143dd578efd7d8ef0d2,ord_627a0eeb4f1465ce5130762e,4,Highly recommend,,2023-09-09 18:17:25.835697,
rev_5e8f08622953f52bb0a07fd6,ord_91513d7ec01c3576f21cde65,5,Fast shipping,Gun note painting less method hit who attack. Various beyond bad across. Necessary economic debate second you city understand Congress.,2022-05-03 08:48:52.316739,2022-05-07 08:48:52.316739
rev_ddafc3d2c3b4fabf1a55bf09,ord_85430b9c43257912cd67936e,5,Good value,,2023-11-26 21:41:25.469822,2023-11-28 21:41:25.469822
rev_74136a188aac581baffe1ea3,ord_4c3f8d8d0a87148ea96eed69,5,Fast shipping,,2023-04-27 17:30:48.788468,
rev_3622933a2e82cf1a931f04c6,ord_59a0ad9bad06e874a676517e,4,Highly recommend,"Cold society Congress. Five truth follow throw dog hand.
Quite similar reason probably somebody. Accept few world reduce exist black simply.",2022-11-19 18:52:10.628621,
rev_63f1879e57c0f2a689fca70a,ord_df3cdb6ac1bd10df5e029608,5,Great product!,,2022-05-27 22:42:06.103720,
rev_4000d42c6e6a46e8018d0127,ord_75c7872f8e97450bb6f123b9,5,Amazing,,2022-03-07 01:57:50.904565,
rev_edbdfe961ef145610ac1861a,ord_6fc70463715a76536d0d6ff0,5,Highly recommend,"Right around society professional. Sometimes wide land. Brother only under.
Wear against own true.",2023-01-31 11:28:49.968899,2023-02-06 11:28:49.968899
rev_0e4b3e97c88d6455d31b6386,ord_6649b5ee3591beb7e497aa87,4,Perfect,,2022-12-13 11:12:53.801771,
rev_28715adfff1dc31d4ffde886,ord_2f433f46e6719f50dfc2e5dc,2,Could be better,"Provide million customer data news may establish. Everyone half news year form history.
Drive poor bill pass break. Step idea another next box it. Itself certain agency then.",2022-11-07 07:05:30.421400,
